recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
94	DQ866118	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	1353	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXBS	China	unchanged	Baise	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
142	EU008919	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	24-Jul-07	08-Apr-09	Canis familiaris	-	HNDB11	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
143	EU008920	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	24-Jul-07	08-Apr-09	Canis familiaris	-	HNDB12	China	unchanged	Hunan	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
144	EU008921	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	24-Jul-07	08-Apr-09	Canis familiaris	-	HNDB18	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
145	EU008922	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	24-Jul-07	08-Apr-09	Canis familiaris	-	HNDB28	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
146	EU008923	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	24-Jul-07	08-Apr-09	Canis familiaris	-	HNDB33	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
152	EU095330	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	02-Sep-07	13-Dec-07	Canis familiaris	-	Yunnan_Md06	China	unchanged	Yunnan	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	-	unchanged	Found by googling seq ID
206	EU267777	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1353	04-Dec-07	04-Dec-07	Homo sapiens	-	Hebei0(H)	China	unchanged	Hebei	filled in	2007	filled in	2007	filled in	2007	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	Found by googling isolate name
209	HM486348	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0523D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
210	HM486349	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0635D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
211	HM486350	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0622D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
212	HM486351	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0629D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
213	HM486352	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0636D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
214	HM486353	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0538D	China	unchanged	Jiangsu	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
215	HM486354	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0639D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
216	HM486360	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CAH0501D	China	unchanged	Anhui	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
217	HM486363	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CJS0634D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
218	HM486376	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CSD0801D	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
219	HM486377	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CSD0803D	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
220	HM486378	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	1353	12-May-12	12-May-12	Canis familiaris	22563518	CSD0711D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
293	JF819611	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Canis familiaris	25144604	CYN0919D	China	unchanged	Jinghong	filled in	2009	filled in	2009	filled in	2009	updated	Canis familiaris	unchanged		no	no	25144604	unchanged	
294	JF819619	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Felis catus	25144604	CYN1003C	China	unchanged	Puer	filled in	2010	filled in	2010	filled in	2010	updated	Bos	updated	Cattle	no	no	25144604	unchanged	
295	JF819620	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Canis familiaris	25144604	CYN1004D	China	unchanged	Puer	filled in	2010	filled in	2010	filled in	2010	updated	Canis familiaris	unchanged		no	no	25144604	unchanged	
296	JF819621	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Canis familiaris	25144604	CYN1005D	China	unchanged	Xunawei	filled in	2010	filled in	2010	filled in	2010	updated	Canis familiaris	unchanged		no	no	25144604	unchanged	
297	JF819623	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Canis familiaris	25144604	CYN1006D	China	unchanged	Mojiang	filled in	2010	filled in	2010	filled in	2010	updated	Canis familiaris	unchanged		no	no	25144604	unchanged	
298	JF819624	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	1353	16-Sep-14	16-Sep-14	Homo sapiens	25144604	CYN1007H	China	unchanged	Jinping	filled in	2010	filled in	2010	filled in	2010	updated	Homo sapiens	unchanged		no	no	25144604	unchanged	
2	AB154208	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-68	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Felis catus	filled in		no	no	18420300	unchanged	
3	AB154209	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-74	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Felis catus	filled in		no	no	18420300	unchanged	
4	AB154210	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-75	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Felis catus	filled in		no	no	18420300	unchanged	
5	AB154211	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-82	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Felis catus	filled in		no	no	18420300	unchanged	
6	AB154212	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-73	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Bos	filled in	Cattle	no	no	18420300	unchanged	
7	AB154213	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-66	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Paradoxurus hermaphroditus	filled in		no	no	18420300	unchanged	
8	AB154214	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-65	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Cervidae	filled in	Deer	no	no	18420300	unchanged	
9	AB154215	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	FL01-06	Indonesia	unchanged	Ende	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
10	AB154216	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	FL01-08	Indonesia	unchanged	-	unchanged	-	unchanged	-	unchanged	2003	unchanged	-	unchanged		no	no	18420300	unchanged	
11	AB154217	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	FL02-10	Indonesia	unchanged	Sikka	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
12	AB154218	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	FL97-01	Indonesia	unchanged	Flores	filled in	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
13	AB154220	AL_Asian_SEA1b	Asian SEA1b	-	-	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	JA97-05	Indonesia	filled in	Cirebon	filled in	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
14	AB154221	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	KL00-18	Indonesia	unchanged	-	unchanged	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
15	AB154222	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	FL01-27	Indonesia	unchanged	-	unchanged	-	unchanged	-	unchanged	2003	unchanged	-	unchanged		no	no	18420300	unchanged	
16	AB154223	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	KL97-03	Indonesia	unchanged	-	unchanged	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
17	AB154224	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-87	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	-	filled in	Monkey	no	no	18420300	unchanged	
18	AB154225	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC00-12	Indonesia	unchanged	Pesisir Selatan	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
19	AB154226	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC00-36	Indonesia	unchanged	Padang	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
20	AB154227	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC00-45	Indonesia	unchanged	Tj. Mutiara	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
21	AB154228	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-63	Indonesia	unchanged	Bute	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
22	AB154229	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-79	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
23	AB154230	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-83	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
24	AB154231	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-89	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
25	AB154232	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-91	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
26	AB154233	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC97-01	Indonesia	unchanged	Bukittinggi	filled in	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
27	AB154234	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SN00-03	Indonesia	unchanged	Deli Serdang	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
28	AB154235	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SN00-14	Indonesia	unchanged	Medan	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
29	AB154237	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SS01-13	Indonesia	unchanged	Bengkulu	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
30	AB154238	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SS01-21	Indonesia	unchanged	Rejanglebong	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
31	AB154239	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SW01-11	Indonesia	unchanged	Pangkep	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
32	AB154240	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SW02-22	Indonesia	unchanged	-	unchanged	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
33	AB154241	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SW97-04	Indonesia	unchanged	Manado	filled in	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
34	AB154242	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC01-70	Indonesia	unchanged	Bukittinggi	filled in	2001	filled in	2001	filled in	2001	updated	Panthera tigris	filled in		no	no	18420300	unchanged	
35	AB154243	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	1312	16-Dec-03	28-May-13	-	18420300	SC02-90	Indonesia	unchanged	Bukittinggi	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	18420300	unchanged	
36	AB294348	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1022	02-May-07	23-Jul-16	-	-	CHdg2	China	unchanged	-	unchanged	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	filled in		no	no	-	unchanged	
37	AB294352	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	1022	02-May-07	23-Jul-16	-	-	CHdg6	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Unknown year
42	AB428326	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2005	2005	2005	894	02-Dec-09	02-Dec-09	-	-	CHdg2	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Genbank says 'dog brain', why isn't this being pulled down?
43	AB428330	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2003	2003	2003	894	02-Dec-09	02-Dec-09	-	-	CHdg6	China	unchanged	Guangxi	unchanged	2003	unchanged	2003	unchanged	2003	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Genbank says 'dog brain', why isn't this being pulled down?
260	HM582533	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0710D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
261	HM582539	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0408D	China	unchanged		unchanged	-	unchanged	-	unchanged	2014	unchanged	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
262	HM582557	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0801D	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
263	HM582558	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0708D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
264	HM582559	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0807D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
265	HM582560	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0407D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
266	HM582562	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CAH0508D	China	unchanged	-	unchanged	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	Guizhou or Anhui
267	HM582563	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CJS0629D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
268	HM582564	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0409D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
269	HM582565	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CJS0634D	China	unchanged	Jiangsu	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
270	HM582566	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0505D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
271	HM582567	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CAH0512D	China	unchanged	Anhui	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
272	HM582569	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0805D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
273	HM582573	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0806D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
274	HM582574	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0712D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
275	HM582575	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0711D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
276	HM582576	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0713D	China	unchanged	Shandong	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
277	HM582577	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSD0714D	China	unchanged	Shandong	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
278	HM582578	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Homo sapiens	23294868	CSD0823H	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	unchanged		no	no	23294868	unchanged	
279	HM582585	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0501D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
280	HM582586	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0810D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
281	HM582587	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0803D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
282	HM582590	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0803D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
283	HM582591	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0804D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
318	U72050	AL_Asian_SEA1b	Asian SEA1b	-	-	-	-	-	1996	742	19-Nov-96	17-Dec-02	Bos taurus	-	Rabies Street virus; Strain BRV	-	unchanged	-	unchanged	-	unchanged	-	unchanged	1996	unchanged	Bos taurus	unchanged		yes	no	-	unchanged	lab altered 
104	EF990565	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0502D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
105	EF990566	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0503D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
106	EF990569	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0509D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
