recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
555	GU798559	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08074MAR/2007	Morocco	filled in	Berkane	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
842	GU798846	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08074MAR/2007	Morocco	filled in	Berkane	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
220	GU798224	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08075MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus asinus	filled in		no	no	21060816	unchanged	
507	GU798511	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08075MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus asinus	filled in		no	no	21060816	unchanged	
794	GU798798	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08075MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus asinus	filled in		no	no	21060816	unchanged	
214	GU798218	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08076MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
501	GU798505	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08076MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
788	GU798792	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08076MAR/2007	Morocco	filled in	Taourirt	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
211	GU798215	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08077MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
498	GU798502	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08077MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
785	GU798789	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08077MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
221	GU798225	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08078MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
508	GU798512	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08078MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
795	GU798799	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08078MAR/2007	Morocco	filled in	Oujda	filled in	2007	filled in	2007	filled in	2007	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
184	GU798188	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08079MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
471	GU798475	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08079MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
758	GU798762	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08079MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Equine
120	GU798124	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08080MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
407	GU798411	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08080MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
694	GU798698	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08080MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
255	GU798259	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08081MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
542	GU798546	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08081MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
829	GU798833	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	641	18-Dec-10	25-Jul-16	-	21060816	08081MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
230	GU798234	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08082MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
517	GU798521	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08082MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
804	GU798808	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08082MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
202	GU798206	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08083MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
489	GU798493	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08083MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
776	GU798780	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08083MAR/2006	Morocco	filled in	Rabat	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
256	GU798260	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08084MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
543	GU798547	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1074	18-Dec-10	18-Dec-10	-	21060816	08084MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
830	GU798834	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	641	18-Dec-10	25-Jul-16	-	21060816	08084MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
127	GU798131	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08085MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
414	GU798418	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08085MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
701	GU798705	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08085MAR/2007	Morocco	filled in	Rabat	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
238	GU798242	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08086MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
525	GU798529	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08086MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
812	GU798816	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08086MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
246	GU798250	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08087MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
533	GU798537	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08087MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
820	GU798824	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08087MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
149	GU798153	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08089MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
436	GU798440	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08089MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
723	GU798727	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08089MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
207	GU798211	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08090MAR/2007	Morocco	filled in	El hajeb	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
494	GU798498	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08090MAR/2007	Morocco	filled in	El hajeb	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
781	GU798785	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08090MAR/2007	Morocco	filled in	El hajeb	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
147	GU798151	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08091MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
434	GU798438	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08091MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
721	GU798725	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08091MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
146	GU798150	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08092MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Mule
433	GU798437	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08092MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Mule
720	GU798724	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08092MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Equus	filled in	Equine	no	no	21060816	unchanged	Mule
209	GU798213	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08093MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
496	GU798500	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08093MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
783	GU798787	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08093MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
136	GU798140	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08094MAR/2007	Morocco	filled in	Khenifra	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
423	GU798427	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08094MAR/2007	Morocco	filled in	Khenifra	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
710	GU798714	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08094MAR/2007	Morocco	filled in	Khenifra	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
237	GU798241	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08095MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
524	GU798528	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08095MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
811	GU798815	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08095MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
249	GU798253	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08096MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
536	GU798540	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08096MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
823	GU798827	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08096MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
239	GU798243	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08097MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
526	GU798530	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08097MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
813	GU798817	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08097MAR/2007	Morocco	filled in	Taza	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
247	GU798251	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08098MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
534	GU798538	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08098MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
821	GU798825	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08098MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
245	GU798249	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08099MAR/2007	Morocco	filled in	Ifrane	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
532	GU798536	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08099MAR/2007	Morocco	filled in	Ifrane	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
819	GU798823	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08099MAR/2007	Morocco	filled in	Ifrane	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
150	GU798154	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08100MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
437	GU798441	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08100MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
724	GU798728	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08100MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
233	GU798237	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08101MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
520	GU798524	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08101MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
807	GU798811	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08101MAR/2007	Morocco	filled in	Sidi kacem	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
148	GU798152	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08102MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
435	GU798439	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08102MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
722	GU798726	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08102MAR/2007	Morocco	filled in	Errachidia	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
206	GU798210	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08103MAR/2007	Morocco	filled in	Fes	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
493	GU798497	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08103MAR/2007	Morocco	filled in	Fes	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
780	GU798784	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08103MAR/2007	Morocco	filled in	Fes	filled in	2007	filled in	2007	filled in	2007	updated	Bos	filled in	Bovine	no	no	21060816	unchanged	Bovine
134	GU798138	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08104MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
421	GU798425	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08104MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
708	GU798712	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	641	18-Dec-10	25-Jul-16	-	21060816	08104MAR/2007	Morocco	filled in	Figuig	filled in	2007	filled in	2007	filled in	2007	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
133	GU798137	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08105MAR/2007	Morocco	filled in	El hajeb	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
