number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	notes
147	AB299032	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM1	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
148	AB299033	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM2	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
149	AB299034	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM5	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
150	AB299035	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM6	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
151	AB299036	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM7	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
152	AB299037	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM8	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
153	AB299038	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM9	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
154	AB299039	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Ho Chi Minh	-	-	2007	609	26-Sep-07	26-Jul-16	-	-	HCM10	Vietnam	unchanged	Ho Chi Minh	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
183	AY540348	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2004	609	25-May-04	02-Oct-07	Canis familiaris	15163747	8743THA	Thailand	unchanged	-	unchanged	-	unchanged	-	unchanged	2004	unchanged	Canis familiaris	unchanged		no	no	15163747	unchanged	
104	AB116579	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Cu Chi town of Ho Chi Minh City	-	-	2006	588	01-Jul-06	14-Jul-16	-	-	VN3	Vietnam	unchanged	Cu Chi town of Ho Chi Minh City	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
105	AB116580	AL_Asian_SEA3	Asian SEA3	VNM	Vietnam	Tay Ning Province	-	-	2006	588	01-Jul-06	14-Jul-16	-	-	VN52	Vietnam	unchanged	Tay Ning Province	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
254	AY849022	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	5NBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
255	AY849023	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	26NPpmt	Thailand	unchanged	Phutthamonthon	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
256	AY849024	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	53SPppd	Thailand	unchanged	Phra Pradaeng	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
257	AY849025	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	67PTtyb	Thailand	unchanged	Thanyaburi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
258	AY849026	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	80PTllk	Thailand	unchanged	Lum Lukka	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
259	AY849027	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	81NBtn	Thailand	unchanged	Sai Noi	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
260	AY849028	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	99PTkl	Thailand	unchanged	Khlong Luang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
261	AY849029	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	79PTm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
262	AY849030	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	125SSktb	Thailand	unchanged	Krathum Baen	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
263	AY849031	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	133SSm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
264	AY849032	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	176SSktb	Thailand	unchanged	Krathum Baen	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
265	AY849033	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	187SSm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
266	AY849034	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	207SSm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
267	AY849035	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	217SSm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
268	AY849036	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	218NBbk	Thailand	unchanged	Bang Kruai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
269	AY849037	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	222NBbbt	Thailand	unchanged	Bang Bua Thong	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
270	AY849038	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	228NBtn	Thailand	unchanged	Sai Noi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
271	AY849039	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	304NPbl	Thailand	unchanged	Bang Len	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
272	AY849040	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	315NPm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
273	AY849041	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	324NPm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
274	AY849042	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	91PTns	Thailand	unchanged	Nong Suea	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
275	AY849043	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	95NBtn	Thailand	unchanged	Sai Noi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
276	AY849044	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	108PTllk	Thailand	unchanged	Lum Lukka	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
277	AY849045	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	112PTtyb	Thailand	unchanged	Thanyaburi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
278	AY849046	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	195NBby	Thailand	unchanged	Bang Yai	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
279	AY849047	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	215NPncs	Thailand	unchanged	Nakhon Chaisi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
280	AY849048	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	232NPsp	Thailand	unchanged	Sam Phran	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
281	AY849049	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	235NBpk	Thailand	unchanged	Pak Kret	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
282	AY849050	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	263NPm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
283	AY849051	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C267BKbkn	Thailand	unchanged	Bangkok Noi	filled in	2000	filled in	2000	filled in	2000	updated	Felis catus	unchanged		no	no	15985183	unchanged	
284	AY849052	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C269PTm	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Felis catus	unchanged		no	no	15985183	unchanged	
285	AY849053	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C271BKrtv	Thailand	unchanged	Ratchathewi	filled in	2001	filled in	2001	filled in	2001	updated	Felis catus	unchanged		no	no	15985183	unchanged	
286	AY849054	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C274BKdd	Thailand	unchanged	Din Daeng	filled in	1999	filled in	1999	filled in	1999	updated	Felis catus	unchanged		no	no	15985183	unchanged	
287	AY849055	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C276BKpv	Thailand	unchanged	Prawet	filled in	1999	filled in	1999	filled in	1999	updated	Felis catus	unchanged		no	no	15985183	unchanged	
288	AY849056	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Felis catus	15985183	C277BKkt	Thailand	unchanged	Khlong Toei	filled in	1999	filled in	1999	filled in	1999	updated	Felis catus	unchanged		no	no	15985183	unchanged	
289	AY849057	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	303KJtmk	Thailand	unchanged	Tha Maka	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
290	AY849058	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	308KJm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
291	AY849059	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	318KJtmk	Thailand	unchanged	Tha Maka	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
292	AY849060	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	326KJtm	Thailand	unchanged	ThaMuang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
293	AY849061	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	333KJm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
294	AY849062	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	335KJpnt	Thailand	unchanged	Phanom Thuan	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
295	AY849063	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	89PTtb	Thailand	unchanged	Thanyaburi	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
296	AY849064	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	38/43	Thailand	unchanged	Mueng	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
297	AY849065	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	39/43	Thailand	unchanged	Mueng	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
298	AY849066	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	46/43	Thailand	unchanged	Kaset Sombun	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
299	AY849067	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	23SPppd	Thailand	unchanged	Phra Pradaeng	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
300	AY849068	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	33/43	Thailand	unchanged	Phakdi Chumphon	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
301	AY849069	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	34/43	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
302	AY849070	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	19/43	Thailand	unchanged	Phakdi Chumphon	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
303	AY849071	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	51BKds	Thailand	unchanged	Dusit	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
304	AY849072	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	62SPbp	Thailand	unchanged	Bang Phli	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
305	AY849073	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	48BKpyt	Thailand	unchanged	Phaya Thai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
306	AY849074	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HM65BK	Thailand	unchanged	Huai Khwang	filled in	1998	filled in	1998	filled in	1998	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
307	AY849075	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HM75BK	Thailand	unchanged	Ratchathewi	filled in	1998	filled in	1998	filled in	1998	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
308	AY849076	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HM88BKjj	Thailand	unchanged	Chatuchak	filled in	1999	filled in	1999	filled in	1999	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
309	AY849077	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HM208BKpv	Thailand	unchanged	Prawet	filled in	2001	filled in	2001	filled in	2001	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
310	AY849078	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	404PLkcs	Thailand	unchanged	Khao Chaison	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
311	AY849079	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	355UThk	Thailand	unchanged	Huai Khot	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
312	AY849080	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	415PLtm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
313	AY849081	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	294CPm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
314	AY849082	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	295CPksb3	Thailand	unchanged	Kaset Sombun	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
315	AY849083	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	351NSm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
316	AY849084	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	353CNmnr	Thailand	unchanged	Manorom	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
317	AY849085	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	363NScs	Thailand	unchanged	Chumsaeng	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
318	AY849086	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	412SKsd	Thailand	unchanged	Sadao	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
319	AY849087	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	414SKm	Thailand	unchanged	Mueng	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
320	AY849088	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	361NSly	Thailand	unchanged	Lat Yao	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
321	AY849089	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	376SHib	Thailand	unchanged	In Buri	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
322	AY849090	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	380UTbr	Thailand	unchanged	Ban Rai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
323	AY849091	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	393LBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
324	AY849092	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	384SHib	Thailand	unchanged	In Buri	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
325	AY849093	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	411NTht	Thailand	unchanged	Hua Sai	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
326	AY849094	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	374CNspy	Thailand	unchanged	Sapphaya	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
327	AY849095	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	362CNm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
328	AY849096	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	357UTm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
329	AY849097	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	356UTth	Thailand	unchanged	Thap Than	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
330	AY849098	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	381NSttk	Thailand	unchanged	Tha Tako	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
331	AY849099	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	408SKhy	Thailand	unchanged	Yai	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
332	AY849100	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	332SBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
333	AY849101	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	354CNhk	Thailand	unchanged	Hankha	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
334	AY849102	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	425PN	Thailand	unchanged	Wang Thong	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
