recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
170	HM582519	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	HN0504D	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
171	HM582520	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	HN0529D	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
172	HM582528	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0626D	China	unchanged	Guangxi	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
173	HM582530	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0517D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
174	HM582531	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0508D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
175	HM582532	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0420D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
176	HM582537	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0513D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
177	HM582538	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0516D	China	unchanged	Guangxi	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
178	HM582540	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0509D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
179	HM582541	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0510D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
180	HM582542	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CHN0530D	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
181	HM582543	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0619D	China	unchanged	Guangxi	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
182	HM582547	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0524D	China	unchanged	Guangxi	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
183	HM582552	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0515D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
184	HM582553	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0325D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
185	HM582554	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0417D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
186	HM582555	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0415D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
187	HM582556	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0331D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
188	HM582568	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0803D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
189	HM582570	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CZJ0807D	China	unchanged	Zhejiang	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
190	HM582571	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0605D	China	unchanged	Guangxi	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
191	HM582572	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0621D	China	unchanged	Guizhou	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
192	HM582580	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGZ0501D	China	unchanged	Guizhou	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
193	HM582582	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CHN0527D	China	unchanged	Hunan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
194	HM582584	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CSH0416D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
195	HM582588	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0801D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
196	HM582589	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0802D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
197	HM582592	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0805D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
198	HM582593	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0806D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
199	HM582594	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0807D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
200	HM582595	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	894	13-Mar-14	13-Mar-14	Canis lupus familiaris	23294868	CGX0809D	China	unchanged	Guangxi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23294868	unchanged	
99	EF990568	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0506D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2007
100	EF990571	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0512D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2008
101	EF990573	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0514D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2009
102	EF990575	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0516D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2010
103	EF990578	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0601D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2011
104	EF990580	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0603D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2012
105	EF990586	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0511D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2013
106	EF990589	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0614D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2014
107	EF990590	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0615D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2015
108	EF990595	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0521D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2016
109	EF990597	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0523D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2017
110	EF990598	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0625D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2018
111	EF990619	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0633D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2019
112	EF990620	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Homo sapiens	19751579	CHN0610H	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Homo sapiens	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2020
113	EF990621	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Homo sapiens	19751579	CHN0635H	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Homo sapiens	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2021
114	EF990622	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0642D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	Guizhou, Guangxi or Hunan, 2005-2022
145	HM486390	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0410D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2012	unchanged	Canis familiaris	unchanged		no	no	22563518	unchanged	
146	HM486391	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0413D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
147	HM486392	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0415D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
148	HM486393	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0416D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
149	HM486394	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0418D	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
150	HM486395	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0322D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2012	unchanged	Canis familiaris	unchanged		no	no	22563518	unchanged	
151	HM486396	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0326D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
152	HM486397	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0327D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
153	HM486399	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0329D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
154	HM486400	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0330D	China	unchanged	Shanghai	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
201	HM748954	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2012	720	10-Jul-12	10-Jul-12	Canis familiaris	22563518	SH14	China	unchanged	Shanghai	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
120	EU682942	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Hunan province	-	-	2009	688	30-Apr-09	26-Jul-16	Canis lupus familiaris	-	CHN33	China	unchanged	Hunan province	unchanged	-	unchanged	-	unchanged	2009	unchanged	Canis lupus familiaris	unchanged		no	no	-	unchanged	
121	EU682943	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Hunan province	-	-	2009	688	30-Apr-09	26-Jul-16	Canis lupus familiaris	-	CHN34	China	unchanged	Hunan province	unchanged	-	unchanged	-	unchanged	2009	unchanged	Canis lupus familiaris	unchanged		no	no	-	unchanged	
17	AB428318	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2005	2005	2005	609	02-Dec-09	02-Dec-09	-	-	CHpg3	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Sus scrofa	filled in		no	no	-	unchanged	Says isolation source pig brain
18	AB428319	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2005	2005	2005	609	02-Dec-09	02-Dec-09	-	-	CHdg4	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Says isolation source dog brain
19	AB428320	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2005	2005	2005	609	02-Dec-09	02-Dec-09	-	-	CHdg5	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
20	AB428322	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2004	2004	2004	609	02-Dec-09	02-Dec-09	-	-	CHbv7	China	unchanged	Guangxi	unchanged	2004	unchanged	2004	unchanged	2004	unchanged	Bos taurus	filled in		no	no	-	unchanged	
21	AB428323	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2005	2005	2005	609	02-Dec-09	02-Dec-09	-	-	CHbv9	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Bos taurus	filled in		no	no	-	unchanged	
22	AB428324	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2003	2003	2003	609	02-Dec-09	02-Dec-09	-	-	CHdg8	China	unchanged	Guangxi	unchanged	2003	unchanged	2003	unchanged	2003	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
23	AB428325	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2006	2006	2006	609	02-Dec-09	02-Dec-09	-	-	CHdg10	China	unchanged	Guangxi	unchanged	2006	unchanged	2006	unchanged	2006	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
31	AB505883	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg12	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
32	AB505884	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg13	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
33	AB505885	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg14	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
34	AB505889	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg19	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
49	DQ490076	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	609	01-Jan-07	03-Jan-07	Homo sapiens	-	CTN	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Homo sapiens	unchanged		yes	no	-	unchanged	Attenuated virus strain
155	HM582456	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0615D	China	unchanged	Nanning	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
156	HM582479	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0323D	China	unchanged	Jiading	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
157	HM582488	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0618D	China	unchanged	Guigang	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
158	HM582489	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CHN0530D	China	unchanged	Xiangxiang	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
159	HM582491	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0618D	China	unchanged	Qianxinan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
160	HM582492	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CHN0527D	China	unchanged	Xiangleng	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
161	HM582493	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CHN0529D	China	unchanged	Xiangxiang	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
162	HM582501	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGZ0506D	China	unchanged	Qianxinan	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
163	HM582502	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGZ0620D	China	unchanged	Qianxinan	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
164	HM582503	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0619D	China	unchanged	Laishi	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
165	HM582507	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0605D	China	unchanged	Lubin	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
166	HM582510	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0807D	China	unchanged	Guilin	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
167	HM582511	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0808D	China	unchanged	Guilin	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
168	HM582512	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0802D	China	unchanged	Guilin	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
169	HM582513	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0701D	China	unchanged	Laibin	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
210	JF819625	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0814D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
211	JF819626	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0815D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
212	JF819627	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0817D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
